vr_unbrain,vl_unbrain,prev_vl,prev_vr,vl_real,vr_real
0.0098416155,0.6061375796,-4.9802230479,5.0726421351,6.7671601971,18.7960545222
-0.1827452861,1.7099806737,0.4146944889,0.1551975873,5.0793131193,15.3496881326
1.3660179505,2.9572920990,1.7920083899,-0.0244003279,8.6378475030,15.4455135266
2.6721778866,4.3271310358,2.9893023910,1.2904624938,3.3574091891,0.0000000000
3.9046635326,5.4357354019,4.2030452227,2.6211180794,-14.8258864880,28.2673736413
5.3416589400,6.5756118963,5.4112017697,3.9462147952,6.3513065378,7.3644215862
4.6745335938,0.5841597499,6.6177209512,5.2696819799,-6.4307505886,0.0000000000
-4.1012810717,4.1425090663,0.5959487874,4.5868652827,-11.1440797647,0.0000000000
-2.4721181841,5.4344300641,4.1124079863,-3.9856667708,0.0000000000,-4.9115051826
-3.5113983141,4.1436365433,5.5994595553,-2.3229674765,8.2385341326,3.6599243681
-2.3194876472,5.3572554302,4.1924127230,-3.6021944841,-6.5023874243,5.4477900267
0.9805223875,-0.0645588836,5.4226857371,-2.2535151448,4.5007502039,11.0138446093
1.1489534895,0.4971545728,0.0111014321,0.9256419457,0.0000000000,-13.5319332282
-5.5614700188,5.7165291654,0.4263479759,1.2219488368,16.5689011415,16.7458494504
-4.2368514641,6.7509989924,5.7546114385,-5.4724417700,25.5905687809,38.3384823799
0.0341190384,0.1949222443,6.9275503842,-4.2180786660,13.3632163207,8.3645443122
1.3974695022,1.6444803929,0.1142845068,0.1151017598,0.0000000000,18.6739961306
2.5318721269,2.4834151759,1.3399900793,1.3408530356,14.4740899404,33.2668562730
3.9143220480,3.9391779803,2.6248921613,2.6252325870,22.6627409458,26.2096405029
0.0695379669,5.8486093119,3.8954210257,3.8955771569,22.4899868170,36.4359537760
1.0775751869,7.1953081853,5.8565964607,-0.0259076337,27.2854109605,37.2294982274
2.6949465827,8.1590247954,7.0400836466,1.2771482935,11.8549088637,25.8080104987
3.9690703476,9.6858115711,8.2614424282,2.6175018438,16.5459473928,34.4146092733
5.2227457495,10.7730453445,9.4715324142,3.9473067020,23.7553079923,31.8974455198
6.4218245647,11.7171011652,10.6777881848,5.2736856551,14.0633324782,35.7064962387
7.9466152900,13.0478739777,11.8827782497,6.5988063599,14.1922950745,32.2181602319
9.2333275522,14.2100203724,13.0880756161,7.9237141342,7.7118943135,19.1012978554
10.7009649009,15.3698444095,14.2941677125,9.2482318411,10.9651744366,17.0279284318
11.8396828477,16.5720396782,15.5006444603,10.5712301596,10.3476136923,33.1263323625
13.1761301137,17.7748324389,16.7082220355,11.8929446580,7.4010084073,21.7783312003
13.9444342105,19.2962885783,17.9161695599,13.2124904366,20.5011804899,13.9517764250
13.1441088891,20.7228737799,19.2205483979,13.8830794644,14.8875534534,23.6723840237
15.1559228690,17.3742393236,20.7042457157,13.0108123304,0.0000000000,7.6287160317
16.6264015675,17.3119815361,17.2716612280,15.1474852535,16.4496531089,13.0247503519
18.1456557110,18.6646464331,17.3548021343,16.6865945718,11.2520327171,9.7525338332
19.7038636545,16.4435204996,18.5643745721,18.0154623052,0.0000000000,12.2151315212
20.2933942629,16.3350319468,16.3535835351,19.7384102146,5.0734932224,10.2512220542
11.0788265964,16.4903425064,16.4148474487,20.4860859265,9.5845321814,10.1317505042
1.7782907505,15.3506236800,16.5673936274,11.3916436826,-4.3992877007,8.6850345135
1.6811561666,10.3666714521,15.4213216878,1.8030577589,16.8756226699,13.6751621962
-4.7143757618,9.8784470810,10.2572293290,1.7990350311,15.8650050561,11.4637454351
-3.0779128692,11.3397755938,9.8335741952,-4.8051251969,18.3907707532,4.5962586999
-1.9259853682,12.6657114540,11.3605873225,-3.1234286340,12.1240377426,6.6674614946
1.0392388689,5.6957464614,12.6156209260,-1.7436346108,14.6341621876,5.4677555958
2.2148815157,6.8077798350,5.6432890745,0.9776723157,18.5548226039,12.5297158957
3.7292480681,6.5712701722,6.7958310243,2.2501952224,20.0486660004,13.6624226967
5.3340093026,7.8083351543,6.6473119599,3.8621636543,23.5389173031,22.9587137699
6.4796424422,9.0414792564,7.8510582844,5.1834445346,19.2332943281,18.6085363229
7.8047347808,10.2188810562,9.0632046940,6.5123855697,18.6164180438,30.9017539024
9.2411834823,11.3539559783,10.2719446908,7.8373694851,9.1458221277,13.1633301576
10.5313156349,12.5981554465,11.4793327568,9.1602301143,28.3926447233,24.9944051107
10.5481656656,12.7917021617,12.6871346218,10.4826993941,14.8804684480,23.6997584502
13.1007653245,15.0938458592,12.6871346218,10.4826993941,14.0515724818,26.8301924070
14.1916154778,16.2260186634,15.1318809763,12.8812382536,23.7509191036,29.5916299025
15.3588670704,17.6077103601,16.3407222892,14.2033126007,19.1424608231,26.2712081273
15.6872221621,17.7312543508,17.5485724177,15.5253776572,25.1481274764,29.8433303833
18.2749508829,19.7893750360,17.5485724177,15.5253776572,17.9129799207,36.5429202716
19.7197481434,21.2393380141,19.9611350815,18.1722770766,31.7188580831,34.6112807592
20.8062680392,22.4050784395,21.1657304777,19.4976469037,21.2201853593,40.9868558248
20.8102866490,22.4333593861,22.3692173660,20.8237148338,23.6718217532,34.6699515978
22.0961979501,23.4659569424,22.3692173660,20.8237148338,20.9818263849,50.2342939377
24.6121227537,26.0466983934,23.5729499206,22.1506480545,22.6462483406,64.6179596583
26.0922371536,27.2296537377,25.9815117711,24.8012462020,23.1164813042,61.8716637293
27.5312346838,28.3022685253,27.1876370051,26.1245140975,23.8534967105,60.9985470772
27.5334361555,28.3024428809,28.3947836244,27.4467951954,9.6215993166,65.0684555372
29.9282940374,30.7359641027,28.3947836244,27.4467951954,19.2004640897,66.6666666667
20.9139351439,33.7712862885,30.8200027786,30.0243226192,0.0000000000,66.6666666667
20.9329836843,34.0745718444,33.8145134097,20.9439833245,16.6616628567,66.6666666667
13.1232624287,38.0426829752,33.8145134097,20.9439833245,13.8723293940,66.6666666667
14.1303720941,38.7808119472,37.8519102278,13.1507920683,8.4263702234,66.6666666667
14.4651013757,39.0622038929,38.9393185570,14.2979844418,9.4061265389,66.3232247035
10.7166451419,42.3951194383,38.9393185570,14.2979844418,11.2767736117,64.0667041143
11.4958003637,43.3416952112,42.3023314872,10.6981464284,-31.2136014303,-60.4779998461
12.9559667554,44.3226710134,43.4760363770,11.5539128749,-46.6390093168,-56.6739638646
5.4175121554,36.1302242965,44.6044435089,12.9866880267,-56.4897934596,-66.6666666667
-2.4531317947,26.2710231226,35.9935886637,5.3633568431,-39.5745197932,-56.2830686569
-20.8398241135,4.3856822241,26.3132541159,-2.4414384321,-42.9223775864,-53.0814766884
-21.0292910754,4.3541121146,4.4843547139,-21.0025894409,-25.0570456187,-53.4871339798
-17.1592905939,7.4624536982,4.4843547139,-21.0025894409,-19.0771500270,-49.1506179174
-20.2141210832,4.3483729662,7.3821121454,-17.0888088227,-32.6279520988,-59.0883175532
-20.2019238725,4.4718971964,4.4595562654,-20.2972695103,-34.2203060786,-40.3905948003
-19.8180438013,2.2142143138,4.4595562654,-20.2972695103,-30.5619438489,-51.8537799517
-12.1356832495,7.9266114504,2.0606370269,-19.8593540987,-24.5806833108,-55.0530433655
-11.7602034976,8.2374682141,7.9210089159,-12.2668467846,-42.4197832743,-66.6666666667
-10.0499313170,3.0174869364,8.4071344609,-11.6372247333,-26.9944727421,-54.3078660965
-8.4069830648,6.1328211446,3.1270701767,-10.0273836871,-38.8046065966,-40.5675689379
-8.5714546608,6.2829998011,6.2418415992,-8.4250955537,-27.9672463735,-56.6651860873
-10.4905217837,3.3458148802,6.2418415992,-8.4250955537,-31.7620873451,-61.9509259860
-11.5152324898,1.0924573862,3.2952671871,-10.5913474030,-34.8435163498,-50.0034570694
-12.7396176421,-0.9688685391,1.1626190479,-11.6487462965,-25.7532000542,-51.1006832123
-14.0350399082,-2.4455542016,-0.9366337195,-12.7485065822,-12.3076816400,-47.4484046300
-15.2075957572,-3.8321679247,-2.3945825231,-13.9420185471,-21.0376501083,-41.8114225070
-16.4600869252,-5.2262796884,-3.7130629021,-15.1491331415,-6.7667772373,-27.6782234510
-15.1136689425,-6.9225897589,-5.0332165473,-16.3567531002,-6.6399460038,-23.2898573081
-16.1301441285,-8.3301585181,-6.8450412726,-14.9991360919,-14.7810826699,-28.0119319757
-8.7138556114,-10.9763752100,-8.1579672074,-16.1915872347,12.1984104315,-18.8822805882
-7.8530444651,-10.9328523190,-10.8666174463,-8.7285841220,0.0000000000,-24.9686638514
-9.4336850898,-12.2686002591,-11.0299336161,-7.9416380277,-36.5590055784,-66.6666666667
-0.2264597298,-15.1659500740,-12.2512274559,-9.2806750268,-39.3415649732,-60.6539011002
0.4214950124,-16.7447914121,-15.2302757299,-0.2535853409,-41.7704065641,-62.6321037610
-0.7589996125,-17.9407034017,-16.5909321696,0.5769763563,-47.8787382444,-56.7802429199
-2.1398841398,-19.0944095934,-17.8214971530,-0.7603571450,-41.1140680313,-62.4731779099
-3.5731687521,-20.2084124646,-19.0500395870,-2.0974663057,-16.7438407739,-28.2548109690
-5.0108053263,-21.4644497505,-20.2607803366,-3.4257489956,0.0000000000,-34.2679103216
-6.1908570026,-22.3981789048,-21.4617820446,-4.7591348107,-30.0609111786,-42.1678463618
-0.1641798243,-24.6179056309,-22.6547065751,-6.1020813535,-7.6044072707,-31.7488988241
0.4187996743,-26.2520588303,-24.9284807705,-0.1646560413,-15.8066531022,-50.7963260015
-0.9701589504,-27.2508909761,-26.2934271954,0.3524002835,-12.8886113564,-56.8899234136
-2.2748120177,-28.4953447704,-27.3391267636,-0.9992828357,-22.8095988433,-48.8296747208
-3.8401451328,-29.6191528264,-28.4625578955,-2.3392690235,-20.3717708588,-41.2750720978
-4.8684363909,-30.4978694554,-29.5473187313,-3.6618057507,-10.9372635682,-43.9845919609
31.6124011071,6.4539408638,-30.6033570100,-4.9865829828,-16.4015909036,-45.9946513176
32.5152720050,7.8536827503,6.3429452272,31.6128293462,-25.2715826035,-43.4368968010
33.8640686028,9.1055904029,7.7333257423,32.6197969955,-19.9317971865,-44.8510885239
34.9148702409,10.4534765685,9.1116247506,33.7836558569,-17.9864406586,-53.3297618230
36.2602632523,11.9061724821,10.4905620082,34.9452616402,-19.6592688560,-38.6213223139
37.2076444727,13.3262713163,11.8414527985,36.1251373226,-8.5528294245,-28.0409216881
38.6279705490,14.3654100239,13.1531275024,37.3311528328,-8.7891846895,-26.9826829433
34.5252919064,11.2788758191,14.4416682483,38.5521149758,18.1470115980,0.0000000000
31.9495650458,10.3376269069,11.3478476724,34.5100578112,9.8617335161,-20.4347968102
23.5212203993,2.4712407279,10.3938133178,32.0145991726,25.2425392469,0.0000000000
15.6575766441,-5.2297684319,2.4960452564,23.5630959891,22.2587863604,0.0000000000
11.2350686222,-9.3145118100,-5.3971472127,15.6556874923,24.7318247954,0.0000000000
13.5289480120,-7.0961357221,-9.2629305354,11.2632384891,26.5837450822,-4.4054736694
18.3480766426,-5.5457431807,-7.0424194332,13.5207068931,41.2200013796,7.5928489367
18.2869946115,-5.6963339500,-5.7069079656,18.3438738208,27.2529721260,0.0000000000
19.6924847220,-5.8202273677,-5.6600084650,18.3014773943,19.6452260017,0.0000000000
20.8568106816,-4.4891439990,-6.0017494465,19.7349097044,30.2443027496,7.3894371589
22.1559689293,-3.2933377752,-4.6510638023,20.9638391240,33.7058742841,-3.9917031924
23.3470913775,-1.9880729780,-3.3006640118,22.1733811643,43.7945445379,0.0000000000
25.3191536492,-5.0833810819,-1.9539165139,23.3646790445,40.0387207667,8.5775593917
26.2231948937,-3.7512035018,-5.0415534220,25.1299046052,46.5854406357,0.0000000000
27.3767217064,-2.4730225276,-3.7286471803,26.2873471881,40.3555035591,-10.0939810276
28.5300640098,-1.1163530308,-2.3983507571,27.5002934970,41.2718375524,-9.4393928846
31.3999695735,-9.4717955938,-1.1008998610,28.7164101447,23.8765756289,-4.9067795277
33.3537486082,-12.5431437276,-9.4902566175,31.5180399231,37.1267875036,0.0000000000
27.6736167145,-9.9916862349,-12.4580844673,33.1660143195,39.1377170881,-3.6416324476
28.8514846679,-8.5248973111,-9.8651489446,27.6704317720,22.0941344897,0.0000000000
30.0192299389,-7.1056372059,-8.5173111076,28.8249752793,39.6583954493,-13.8142724832
25.8928310944,-4.5954336069,-7.1086268755,30.0312545018,34.9973917007,7.5863108039
25.8020163214,-3.4655791349,-4.7887191886,25.9265538683,43.6246355375,9.9497695764
27.0753280927,-1.9359257737,-3.2368649896,25.8289588076,38.3177836736,19.0643846989
28.3249347281,-0.6038285022,-1.9191523237,27.0468983976,36.3561193148,14.3020053705
29.4284213041,0.8608577225,-0.6063680763,28.2717317958,26.6462902228,38.4671370188
30.7479004869,2.0568330164,0.7121830636,29.4830634722,44.1888809204,27.6268998782
-3.6723271198,-32.0033628021,2.0561313667,30.6750229654,30.3216417631,30.5655380090
-4.7973432267,-33.0731493060,-31.7951490374,-3.4393677191,29.1542589664,48.2282956441
-6.1027262287,-34.1043458709,-32.9564286113,-4.8218509105,29.6188473701,36.8662079175
-7.4135202106,-35.0147024693,-34.1298826062,-6.1859855014,35.8875036240,42.4373984337
-8.7690109906,-35.5400843084,-35.0585273521,-7.5705086612,43.5710986455,42.5181269646
-10.3879210775,-36.9099328784,-35.6959449075,-8.9785311449,28.6736587683,44.9867288272
-11.5452907423,-37.9960102584,-36.8954609962,-10.2718888347,18.9807633559,42.2147472699
-13.6439402463,-34.7717179037,-38.0858837020,-11.6088484888,12.2577289740,59.4483455022
-16.9595882514,-25.6347304653,-34.7801351035,-13.7790390039,11.1561477184,48.9035884539
-20.6115127245,-17.2406214171,-25.6118873733,-16.8944420096,11.7898960908,50.0188350677
-23.0910973611,-13.1177073794,-17.1566710301,-20.6099358135,20.9274828434,38.4128332138
-24.7329620329,-14.5230191096,-13.3948847178,-23.2571909090,10.3676935037,27.3129820824
-24.5119180625,-14.5140913936,-14.5316775663,-24.5281420101,19.3232337634,48.1136282285
-27.4823555461,-13.0430008449,-14.5316775663,-24.5281420101,9.7843031089,46.9918409983
-27.5821631328,-12.9527554561,-12.9744255987,-27.5586320237,21.9693501790,39.1381065051
-28.5272595705,-14.3253058584,-12.9744255987,-27.5586320237,11.1645281315,41.9682383537
-30.1474795056,-12.3168010275,-14.2863621601,-28.7407849742,23.8254308701,52.2485931714
-31.4955738774,-13.3895103234,-12.2387688004,-30.3884238247,22.5899616877,54.0440440178
-34.3678124086,-15.2525867358,-13.5491324974,-31.5716822437,22.9193965594,56.1531384786
-35.3580311044,-16.5743679149,-15.3259855649,-34.1233997024,39.7727409999,55.4191390673
-35.3775477247,-16.7146257393,-16.6296474306,-35.3464478937,34.9017063777,47.1111734708
-36.6009342605,-17.9853192990,-16.6296474306,-35.3464478937,31.8157196045,45.4857746760
-37.6701373003,-19.3080494387,-17.9591027713,-36.5454316527,29.5392473539,49.7248212496
-38.8054386635,-20.7922970250,-19.3235787272,-37.7159482388,30.9917072455,33.9407523473
22.1557457639,39.9921416422,-20.7038524223,-38.8730722232,44.5242325465,45.6338286400
23.4003898015,41.1164053722,40.0432219939,22.0664316318,35.9748760859,44.4012244542
26.0672641171,43.0742550410,41.2424003939,23.3920932705,49.1196076075,37.7844015757
27.5132814755,44.3205846891,42.9492285173,26.1288239072,49.4790871938,44.4479425748
28.7171229814,45.5182812918,44.1493692852,27.4575090996,32.0360283057,35.3119055430
30.1003221180,46.6331844805,45.3427813727,28.7893846752,40.0656461716,41.1956389745
32.1017004635,43.7468250407,46.5497986185,30.1043279634,38.0087335904,40.4235204061
32.1753440660,43.5163619928,43.6872733098,32.1491973901,34.4648440679,26.1096636454
34.7959257173,45.9632395438,43.6872733098,32.1491973901,40.4028852781,28.0776858330
38.0197926175,36.8064522090,46.0615326099,34.8294889925,32.9268415769,15.3435836236
39.4452383677,34.6171077981,36.8923910682,37.9545985617,45.4645872116,24.8420238495
41.3271810988,25.7957888601,34.7407412161,39.4868261404,40.1692628860,10.2604607741
41.3314822240,25.9141695107,25.9373656638,41.4023779063,35.7547521591,13.0977551142
42.8857383081,27.3970589627,25.9373656638,41.4023779063,20.4840898514,16.5304362774
43.1911962112,16.1212411038,27.4216002173,42.8063999954,11.0651711623,27.7783354123
43.1627476665,16.2401269199,16.1327219208,43.0705777838,23.0602522691,13.2294466098
34.5257964460,19.8555375879,16.1327219208,43.0705777838,31.7843238513,15.6786253055
25.7699055774,23.7173750280,19.9728490617,34.5420347449,39.1580979029,15.9197300673
27.9994707814,16.8541666594,23.7074844000,25.8228358857,38.9021436373,29.0637850761
29.4076769107,18.0035594476,16.8851515252,28.0703221894,35.8482956886,30.1888187726
-20.9065001631,-31.7361874648,18.1430837234,29.2359335258,26.7089207967,33.4378957748
-22.3227226064,-32.8201786067,-31.6698569621,-20.8712789875,32.3397954305,48.3827273051
-23.7228522262,-33.1274612991,-32.8533698232,-22.2244954812,30.2355388800,39.3014629682
-25.1175926279,-34.5514827854,-33.0987896284,-23.7526230958,33.6152553558,45.1947768529
-26.5024796918,-35.3188161039,-34.2905870687,-25.0649501845,25.6011048953,38.9834086100
-27.6106761776,-36.7104199009,-35.5136959416,-26.3744078718,20.4669137796,44.4633364677
-29.0809433366,-37.8973602413,-36.7412906614,-27.6745657941,22.6646661758,44.0983533859
-31.3688412023,-32.1247540571,-37.9590204570,-28.9834733240,18.5804744562,50.4799207052
-33.3218815437,-27.9599992357,-32.1642552215,-31.5245321942,31.3175102075,48.6968874931
-35.7806623976,-23.2107641849,-28.1801246160,-33.4693261351,17.1195050081,44.2064205805
-36.6719669211,-24.3817779571,-23.0508428096,-35.5990108290,8.9328885078,49.1598725319
-38.0163426030,-25.5853461276,-24.3915030457,-36.7705635930,23.6575325330,42.3488577207
-40.8017463497,-16.8023794151,-25.7388193182,-38.0011313397,25.2791563670,53.6046028137
17.8631441674,41.8973817733,-16.7158904616,-40.9707994320,11.3564143578,21.0507432620
19.2083243494,43.2481308831,42.0894442313,17.7882354561,16.6553278764,38.6071681976
20.5260137830,44.5408890181,43.3291580396,19.1315484846,20.8419839541,36.0409975052
20.9430353278,45.9085511135,44.5180420984,20.4870698443,22.1824189027,14.7391051054
22.8025831026,44.0725679321,45.8241892168,20.9902213864,27.2488017877,22.4590679010
26.0624150465,34.9584504188,44.0134825642,22.8481436312,25.6784101327,11.2617363532
28.8828311605,27.4676821107,34.8083202022,25.9637439604,25.6784101327,11.2617363532
31.1996176878,22.8569077181,27.5751530611,28.8796069786,34.3601862590,15.0866697232
32.0476201809,15.4996370888,22.9712594221,31.1100159071,24.0994234880,6.5746019284
33.4010305351,16.9277583732,15.3399799123,31.8762284888,29.9491564433,3.4062087536
30.2879957163,9.9685704350,16.9576718666,33.3230556520,41.8200969696,15.1029000680
31.8987670634,3.9781059411,10.0208871219,30.2217882923,33.1719199816,16.3982768854
33.4365375430,5.1739218785,3.8771832611,31.8636455698,35.2777322133,8.7285260359
-6.9153767202,-34.5145400700,5.1574910090,33.3319169824,47.5215077400,12.2937411070
-8.2668269079,-35.5259524645,-34.5111102894,-6.9274640907,23.6146450043,31.5220256646
-9.6063263192,-36.9867556692,-35.6588244175,-8.3015662601,32.6580425104,37.2846166293
